Source File: D:\Storage\Programs\OOI\Group 5\Correspondence\07_18_14 sample files\files\11079364.WC
Processed: 07/18/2014 17:47:40
Using Version: 1.11
Device: WM
Start Date: 04/17/2014
Timestamp (s)	Depth (dbar)	Suspect Timestamp	Encoder Counts	Current (A)	Status	Velocity(c/s)	Temperature (C)	Voltage	Time Counts	Discharge Counts	Rope On Drum(m)
1397773828.612	8.442	n	-3100062	-0.01	00000000	210831	12	32.5	1292	8718	20.67
1397773828.674	8.437	n	-3098749	-0.02	00000000	217833	12	32.6	1292	8718	20.66
1397773828.737	8.436	n	-3097174	0.01	00000000	213369	12	32.5	1292	8718	20.65
1397773828.799	8.438	n	-3095174	-0.02	00000000	222008	12	32.4	1292	8718	20.63
1397773828.862	8.437	n	-3094673	0.00	00000000	218522	12	32.3	1292	8718	20.63
1397773828.924	8.432	n	-3093174	0.00	00000000	230120	12	32.6	1292	8718	20.62
1397773828.987	8.430	n	-3091174	-0.03	00000000	222239	12	32.3	1292	8718	20.60
1397773829.049	8.427	n	-3090446	0.00	00000000	230134	12	32.3	1292	8718	20.60
1397773829.112	8.422	n	-3089032	-0.08	00000000	224172	12	32.3	1292	8718	20.59
1397773829.174	8.419	n	-3087174	-0.06	00000000	219045	12	32.5	1292	8718	20.58
1397773829.237	8.417	n	-3086257	-0.02	00000000	219968	12	32.5	1292	8718	20.57
1397773829.299	8.416	n	-3084940	-0.01	00000000	213054	12	32.3	1292	8718	20.56
1397773829.362	8.414	n	-3083174	-0.01	00000000	202738	12	32.5	1292	8718	20.55
1397773829.424	8.411	n	-3082336	-0.03	00000000	210223	12	32.6	1292	8718	20.54
1397773829.487	8.411	n	-3081047	-0.07	00000000	208231	12	32.5	1292	8718	20.53
1397773829.549	8.406	n	-3079174	0.00	00000000	188829	12	32.3	1292	8718	20.52
1397773829.612	8.409	n	-3078576	-0.02	00000000	194912	12	32.6	1292	8718	20.51
1397773829.674	8.405	n	-3077174	0.00	00000000	171372	12	32.3	1292	8718	20.50
1397773829.737	8.406	n	-3076357	-0.01	00000000	176334	12	32.3	1292	8718	20.50
1397773829.799	8.401	n	-3075174	-0.01	00000000	160334	12	32.4	1292	8718	20.49
1397773829.862	8.400	n	-3074301	-0.03	00000000	160206	12	32.4	1292	8974	20.48
1397773829.924	8.398	n	-3073174	-0.03	00000000	157123	12	32.4	1292	8718	20.47
1397773829.987	8.400	n	-3072368	0.01	00000000	144877	12	32.6	1292	8718	20.47
1397773830.049	8.394	n	-3071174	-0.02	00000000	129053	12	32.5	1292	8718	20.46
1397773830.112	8.393	n	-3070705	0.03	00000000	128145	12	32.6	1292	8718	20.46
1397773830.174	8.390	n	-3069948	-0.04	00000000	104095	12	32.4	1292	8718	20.45
1397773830.237	8.388	n	-3069174	-0.02	00000000	107351	12	32.4	1292	8718	20.45
1397773830.299	8.390	n	-3068659	-0.05	00000000	100078	12	32.3	1292	8718	20.44
1397773830.362	8.389	n	-3068078	0.03	00000000	77780	12	32.3	1292	8718	20.44
1397773830.424	8.386	n	-3067603	-0.02	00000000	83983	12	32.5	1292	8718	20.43
1397773830.487	8.382	n	-3067054	-0.04	00000000	79178	12	32.3	1292	8718	20.43
1397773830.549	8.383	n	-3066627	0.01	00000000	61718	12	32.6	1292	8718	20.43
1397773830.612	8.385	n	-3066219	0.00	00000000	64226	12	32.6	1292	8718	20.42
1397773830.674	8.383	n	-3065911	-0.01	00000000	36171	12	32.5	1292	8718	20.42
1397773830.737	8.385	n	-3065695	-0.02	00000000	36431	12	32.6	1292	8718	20.42
1397773830.799	8.385	n	-3065463	-0.02	00000000	34988	12	32.6	1292	8718	20.42
1397773830.862	8.380	n	-3065174	-0.02	00000000	37676	12	32.5	1292	8718	20.42
1397773830.924	8.383	n	-3065008	-0.04	00000000	36548	12	32.5	1292	8718	20.42
1397773830.987	8.380	n	-3064819	-0.01	00000000	19779	12	32.5	1292	8718	20.41
1397773831.049	8.383	n	-3064713	-0.01	00000000	17585	12	32.4	1292	8718	20.41
1397773831.112	8.380	n	-3064520	-0.01	00000000	19036	12	32.5	1292	8718	20.41
1397773831.174	8.377	n	-3064477	-0.09	00000000	18999	12	32.6	1292	8718	20.41
1397773831.237	8.376	n	-3064360	0.02	00000000	17303	12	32.6	1292	8718	20.41
1397773831.299	8.374	n	-3064263	0.00	00000000	6976	12	32.5	1292	8718	20.41
1397773831.362	8.368	n	-3064243	0.00	00000000	3457	12	32.4	1292	8718	20.41
1397773831.424	8.367	n	-3064235	-0.05	00000000	1318	12	32.4	1292	8718	20.41
1397773831.487	8.362	n	-3064229	-0.01	00000000	1827	12	32.5	1292	8718	20.41
1397773831.549	8.360	n	-3064225	0.00	00000000	0	12	32.3	1292	8718	20.41
1397773831.612	8.355	y	-3064224	-0.02	00000000	0	12	32.6	1292	8718	20.41
1397773831.737	8.345	n	-3064224	-0.03	00000000	0	12	32.5	1292	8718	20.41
1397773831.799	8.339	n	-3064224	-0.02	00000000	0	12	32.5	1292	8718	20.41
1397773831.862	8.335	n	-3064224	-0.03	00000000	0	12	32.6	1292	8718	20.41
1397773831.924	8.328	n	-3064224	-0.03	00000000	0	12	32.6	1292	8718	20.41
1397773831.987	8.317	n	-3064224	-0.02	00000000	0	12	32.6	1292	8718	20.41
1397773832.049	8.309	n	-3064224	-0.01	00000000	0	12	32.5	1292	8718	20.41
1397773832.112	8.300	n	-3064224	-0.02	00000000	0	12	32.5	1292	8718	20.41
1397773832.174	8.290	n	-3064224	0.00	00000000	0	12	32.3	1292	8718	20.41
1397773832.237	8.281	n	-3064224	-0.01	00000000	0	12	32.3	1292	8718	20.41
1397773832.299	8.268	n	-3064224	-0.02	00000000	0	12	32.3	1292	8718	20.41
1397773832.362	8.258	n	-3064224	-0.02	00000000	0	12	32.6	1292	8718	20.41
1397773832.424	8.247	n	-3064224	-0.02	00000000	0	12	32.3	1292	8718	20.41
1397773832.487	8.235	n	-3064224	-0.01	00000000	0	12	32.5	1292	8718	20.41
1397773832.549	8.220	n	-3064224	-0.03	00000000	0	12	32.5	1292	8718	20.41
1397773832.612	8.205	n	-3064224	0.00	00000000	0	12	32.3	1292	8718	20.41
1397773832.674	8.195	n	-3064224	-0.02	00000000	0	12	32.3	1292	8718	20.41
1397773832.737	8.178	n	-3064224	-0.02	00000000	0	12	32.3	1292	8718	20.41
1397773832.799	8.165	n	-3064224	-0.01	00000000	0	12	32.5	1292	8718	20.41
1397773832.862	8.153	n	-3064224	0.00	00000000	0	12	32.5	1292	8718	20.41
1397773832.924	8.139	n	-3064224	-0.01	00000000	0	12	32.4	1292	8718	20.41
1397773832.987	8.122	n	-3064224	-0.03	00000000	0	12	32.6	1292	8718	20.41
1397773833.049	8.108	n	-3064224	-0.03	00000000	0	12	32.4	1292	8718	20.41
1397773833.112	8.095	n	-3064224	-0.01	00000000	0	12	32.6	1292	8718	20.41
1397773833.174	8.081	n	-3064224	-0.01	00000000	0	12	32.4	1292	8718	20.41
1397773833.237	8.065	n	-3064221	-0.01	00000000	0	12	32.5	1292	8718	20.41
1397773833.299	8.052	n	-3064212	0.00	00000000	106	12	32.6	1292	8718	20.41
1397773833.362	8.036	n	-3064187	0.00	00000000	3153	12	32.6	1292	8718	20.41
1397773833.424	8.021	n	-3064172	-0.02	00000000	5471	12	32.6	1292	8718	20.41
1397773833.487	8.009	n	-3064140	-0.02	00000000	7599	12	32.6	1292	8718	20.41
1397773833.549	7.993	n	-3064016	-0.04	00000000	14008	12	32.4	1292	8718	20.41
1397773833.612	7.981	n	-3063970	-0.02	00000000	17812	12	32.6	1292	8718	20.41
1397773833.674	7.964	n	-3063840	-0.02	00000000	26832	12	32.6	1292	8718	20.41
1397773833.737	7.951	n	-3063653	-0.07	00000000	36405	12	32.6	1292	8718	20.41
1397773833.799	7.937	n	-3063174	0.02	00000000	50061	12	32.6	1292	8718	20.40
1397773833.862	7.921	n	-3063056	0.03	00000000	56180	12	32.6	1292	8718	20.40
1397773833.924	7.909	n	-3062691	-0.02	00000000	66508	12	32.5	1292	8718	20.40
1397773833.987	7.893	n	-3062234	-0.01	00000000	72539	12	32.3	1292	8718	20.40
1397773834.049	7.881	n	-3061800	-0.03	00000000	73597	12	32.5	1292	8718	20.39
1397773834.112	7.865	n	-3061174	-0.01	00000000	95654	12	32.6	1292	8718	20.39
1397773834.174	7.853	n	-3060675	-0.05	00000000	100679	12	32.4	1292	8718	20.38
1397773834.237	7.846	n	-3060004	0.00	00000000	106509	12	32.3	1292	8718	20.38
1397773834.299	7.829	n	-3059174	-0.04	00000000	125024	12	32.3	1292	8718	20.37
1397773834.362	7.821	n	-3058507	0.02	00000000	137208	12	32.5	1292	8718	20.37
1397773834.424	7.808	n	-3057174	-0.05	00000000	131510	12	32.3	1292	8718	20.36
1397773834.487	7.796	n	-3056769	-0.05	00000000	159836	12	32.4	1292	8718	20.36
1397773834.549	7.786	n	-3055174	0.00	00000000	152618	12	32.3	1292	8718	20.35
1397773834.612	7.775	n	-3054780	-0.04	00000000	170046	12	32.6	1292	8718	20.34
1397773834.674	7.764	n	-3053174	-0.05	00000000	177913	12	32.2	1292	8718	20.33
1397773834.737	7.752	n	-3052534	0.00	00000000	193209	12	32.4	1292	8718	20.33
1397773834.799	7.745	n	-3051174	-0.05	00000000	205203	12	32.5	1292	8718	20.32
1397773834.862	7.735	n	-3049174	-0.02	00000000	221968	12	32.3	1292	8718	20.30
1397773834.924	7.725	n	-3048597	-0.03	00000000	226582	12	32.5	1292	8718	20.30
1397773834.987	7.715	n	-3047151	-0.02	00000000	239821	12	32.3	1292	8718	20.29
1397773835.049	7.706	n	-3045174	-0.02	00000000	233624	12	32.5	1292	8718	20.27
1397773835.112	7.696	n	-3044189	-0.02	00000000	234199	12	32.6	1292	8718	20.27
1397773835.174	7.688	n	-3042766	0.00	00000000	228303	12	32.3	1292	8718	20.26
1397773835.237	7.682	n	-3041174	-0.03	00000000	231746	12	32.3	1292	8718	20.24
1397773835.299	7.677	n	-3039174	-0.01	00000000	223781	12	32.3	1292	8718	20.23
1397773835.362	7.672	n	-3038463	0.02	00000000	234738	12	32.4	1292	8718	20.23
1397773835.424	7.664	n	-3037051	-0.03	00000000	220818	12	32.3	1292	8718	20.22
1397773835.487	7.658	n	-3035174	-0.03	00000000	222415	12	32.2	1292	8718	20.20
1397773835.549	7.653	n	-3033174	-0.01	00000000	229966	12	32.4	1292	8718	20.19
1397773835.612	7.653	n	-3032806	-0.01	00000000	230947	12	32.6	1292	8718	20.18
1397773835.674	7.648	n	-3031174	-0.04	00000000	232068	12	32.5	1292	8718	20.17
1397773835.737	7.644	n	-3029174	-0.05	00000000	233807	12	32.5	1292	8718	20.16
1397773835.799	7.639	n	-3028454	0.01	00000000	232083	12	32.5	1292	8974	20.15
1397773835.862	7.637	n	-3027028	-0.03	00000000	227175	12	32.5	1292	8718	20.14
1397773835.924	7.632	n	-3025174	-0.06	00000000	216786	12	32.5	1292	8718	20.13
1397773835.987	7.632	n	-3024264	0.00	00000000	216969	12	32.5	1292	8718	20.12
1397773836.049	7.630	n	-3022983	0.00	00000000	199427	12	32.3	1292	8718	20.11
1397773836.112	7.629	n	-3021174	-0.02	00000000	200852	12	32.4	1292	8718	20.10
1397773836.174	7.627	n	-3020448	-0.02	00000000	202321	12	32.5	1292	8718	20.10
1397773836.237	7.624	n	-3019174	-0.01	00000000	193876	12	32.4	1292	8718	20.09
1397773836.299	7.621	n	-3018010	0.01	00000000	191569	12	32.2	1292	8718	20.08
1397773836.362	7.622	n	-3016845	-0.03	00000000	188994	12	32.5	1292	8718	20.07
1397773836.424	7.621	n	-3015174	0.04	00000000	191624	12	32.4	1292	8718	20.06
1397773836.487	7.624	n	-3014414	0.01	00000000	204525	12	32.2	1292	8718	20.05
1397773836.549	7.620	n	-3013146	-0.02	00000000	207081	12	32.3	1292	8718	20.04
1397773836.612	7.617	y	-3011174	-0.04	00000000	202507	12	32.5	1292	8718	20.03
1397773836.737	7.625	n	-3009174	-0.01	00000000	194681	12	32.2	1292	8718	20.02
1397773836.799	7.620	n	-3008159	-0.05	00000000	196549	12	32.4	1292	8718	20.01
1397773836.862	7.618	n	-3006941	0.05	00000000	198424	12	32.6	1292	8718	20.00
1397773836.924	7.620	n	-3005174	-0.02	00000000	180326	12	32.6	1292	8718	19.99
1397773836.987	7.621	n	-3004581	-0.02	00000000	191089	12	32.5	1292	8718	19.98
1397773837.049	7.621	n	-3003174	-0.04	00000000	181696	12	32.6	1292	8718	19.97
1397773837.112	7.619	n	-3002267	0.01	00000000	188082	12	32.2	1292	8718	19.97
1397773837.174	7.618	n	-3001097	0.04	00000000	190459	12	32.5	1292	8718	19.96
1397773837.237	7.615	n	-2999174	0.00	00000000	174624	12	32.3	1292	8718	19.94
1397773837.299	7.615	n	-2998817	-0.02	00000000	183677	12	32.3	1292	8718	19.94
1397773837.362	7.617	n	-2997174	-0.04	00000000	162678	12	32.5	1292	8974	19.93
1397773837.424	7.616	n	-2996670	-0.04	00000000	171833	12	32.2	1292	8718	19.93
1397773837.487	7.618	n	-2995174	0.02	00000000	168212	12	32.5	1292	8718	19.91
1397773837.549	7.615	n	-2994530	0.00	00000000	172046	12	32.6	1292	8718	19.91
1397773837.612	7.614	n	-2993174	-0.02	00000000	177729	12	32.5	1292	8718	19.90
1397773837.674	7.614	n	-2992348	0.01	00000000	176107	12	32.5	1292	8718	19.89
1397773837.737	7.613	n	-2991174	-0.01	00000000	171698	12	32.5	1292	8718	19.89
1397773837.799	7.610	n	-2990209	-0.01	00000000	180260	12	32.3	1292	8718	19.88
1397773837.862	7.606	n	-2989132	0.00	00000000	171321	12	32.3	1292	8718	19.87
1397773837.924	7.605	n	-2988035	-0.03	00000000	178213	12	32.3	1292	8718	19.86
1397773837.987	7.604	n	-2986911	-0.01	00000000	180238	12	32.5	1292	8718	19.86
1397773838.049	7.603	n	-2985174	-0.01	00000000	167823	12	32.4	1292	8718	19.84
1397773838.112	7.602	n	-2984711	-0.02	00000000	178674	12	32.3	1292	8718	19.84
1397773838.174	7.601	n	-2983174	-0.01	00000000	165172	12	32.4	1292	8718	19.83
1397773838.237	7.601	n	-2982566	-0.02	00000000	173115	12	32.3	1292	8718	19.82
1397773838.299	7.599	n	-2981174	-0.01	00000000	170409	12	32.6	1292	8718	19.81
1397773838.362	7.598	n	-2980428	0.01	00000000	168519	12	32.4	1292	8719	19.81
1397773838.424	7.596	n	-2979174	0.00	00000000	161118	12	32.3	1292	8719	19.80
1397773838.487	7.594	n	-2978398	-0.02	00000000	166040	12	32.3	1292	8719	19.79
1397773838.549	7.592	n	-2977174	-0.04	00000000	139160	12	32.2	1292	8719	19.79
1397773838.612	7.590	n	-2976561	-0.07	00000000	154801	12	32.3	1292	8719	19.78
1397773838.674	7.587	n	-2975174	-0.02	00000000	132935	12	32.5	1292	8719	19.77
1397773838.737	7.584	n	-2974800	-0.03	00000000	134835	12	32.4	1292	8719	19.77
1397773838.799	7.584	n	-2973929	0.04	00000000	134062	12	32.5	1292	8719	19.76
1397773838.862	7.580	n	-2973103	-0.01	00000000	132001	12	32.4	1292	8719	19.76
1397773838.924	7.579	n	-2972295	-0.02	00000000	130697	12	32.3	1292	8719	19.75
1397773838.987	7.577	n	-2971174	-0.03	00000000	125892	12	32.6	1292	8719	19.74
1397773839.049	7.576	n	-2970718	-0.03	00000000	128383	12	32.2	1292	8719	19.74
1397773839.112	7.578	n	-2969925	-0.01	00000000	115609	12	32.3	1292	8719	19.73
1397773839.174	7.572	n	-2969174	0.05	00000000	124695	12	32.5	1292	8719	19.73
1397773839.237	7.569	n	-2968395	-0.02	00000000	128650	12	32.3	1292	8719	19.72
1397773839.299	7.568	n	-2967174	-0.03	00000000	112328	12	32.3	1292	8975	19.71
1397773839.362	7.565	n	-2966913	0.01	00000000	121783	12	32.5	1292	8719	19.71
1397773839.424	7.566	n	-2966164	-0.07	00000000	108669	12	32.6	1292	8719	19.71
1397773839.487	7.563	n	-2965174	0.02	00000000	94537	12	32.3	1292	8719	19.70
1397773839.549	7.560	n	-2964948	0.00	00000000	99181	12	32.3	1292	8719	19.70
1397773839.612	7.556	n	-2964377	-0.01	00000000	87506	12	32.5	1292	8719	19.69
1397773839.674	7.552	n	-2963894	0.04	00000000	70305	12	32.6	1292	8719	19.69
1397773839.737	7.551	n	-2963174	0.01	00000000	74718	12	32.5	1292	8719	19.69
1397773839.799	7.550	n	-2963000	0.01	00000000	59993	12	32.5	1292	8719	19.68
1397773839.862	7.546	n	-2962615	-0.07	00000000	69532	12	32.5	1292	8719	19.68
1397773839.924	7.541	n	-2962153	-0.02	00000000	66925	12	32.4	1292	8719	19.68
1397773839.987	7.537	n	-2961758	-0.01	00000000	60011	12	32.3	1292	8719	19.68
1397773840.049	7.532	n	-2961174	0.01	00000000	67500	12	32.3	1292	8719	19.67
1397773840.112	7.530	n	-2960954	0.00	00000000	60699	12	32.6	1292	8719	19.67
1397773840.174	7.527	n	-2960567	-0.01	00000000	65361	12	32.3	1292	8719	19.67
1397773840.237	7.521	n	-2960177	-0.01	00000000	54214	12	32.5	1292	8719	19.66
1397773840.299	7.516	n	-2959893	0.03	00000000	36753	12	32.3	1292	8719	19.66
1397773840.362	7.511	n	-2959524	0.00	00000000	38035	12	32.3	1292	8719	19.66
1397773840.424	7.507	n	-2959414	0.00	00000000	43033	12	32.3	1292	8719	19.66
1397773840.487	7.503	n	-2959012	0.00	00000000	41235	12	32.3	1292	8719	19.66
1397773840.549	7.502	n	-2958888	-0.02	00000000	41851	12	32.5	1292	8719	19.66
1397773840.612	7.494	n	-2958524	0.03	00000000	38745	12	32.6	1292	8719	19.65
1397773840.674	7.490	n	-2958402	-0.05	00000000	33596	12	32.5	1292	8719	19.65
1397773840.737	7.482	n	-2958209	-0.01	00000000	24474	12	32.5	1292	8719	19.65
1397773840.799	7.478	n	-2958020	0.04	00000000	16516	12	32.6	1292	8719	19.65
1397773840.862	7.471	n	-2957968	-0.05	00000000	8705	12	32.5	1292	8719	19.65
1397773840.924	7.466	n	-2957929	-0.01	00000000	6837	12	32.5	1292	8719	19.65
1397773840.987	7.462	n	-2957915	-0.01	00000000	3197	12	32.3	1292	8719	19.65
1397773841.049	7.458	n	-2957877	0.00	00000000	5383	12	32.5	1292	8719	19.65
1397773841.112	7.449	n	-2957868	-0.03	00000000	879	12	32.5	1292	8719	19.65
1397773841.174	7.440	n	-2957863	-0.01	00000000	0	12	32.5	1292	8719	19.65
1397773841.237	7.431	n	-2957856	-0.02	00000000	1721	12	32.3	1292	8719	19.65
1397773841.299	7.427	n	-2957844	-0.01	00000000	1337	12	32.5	1292	8719	19.65
1397773841.362	7.421	n	-2957824	-0.01	00000000	2651	12	32.3	1292	8719	19.65
1397773841.424	7.414	n	-2957813	-0.02	00000000	7068	12	32.5	1292	8719	19.65
1397773841.487	7.401	n	-2957759	-0.02	00000000	11338	12	32.3	1292	8719	19.65
1397773841.549	7.396	n	-2957684	-0.01	00000000	11118	12	32.4	1292	8719	19.65
1397773841.612	7.390	y	-2957504	-0.03	00000000	21204	12	32.6	1292	8719	19.65
1397773841.737	7.373	n	-2957327	0.00	00000000	21874	12	32.5	1292	8719	19.64
1397773841.799	7.362	n	-2957174	-0.02	00000000	24126	12	32.6	1292	8719	19.64
1397773841.862	7.353	n	-2956996	-0.03	00000000	20603	12	32.6	1292	8719	19.64
1397773841.924	7.343	n	-2956924	-0.02	00000000	18856	12	32.3	1292	8719	19.64
1397773841.987	7.334	n	-2956788	-0.02	00000000	24141	12	32.3	1292	8719	19.64
1397773842.049	7.324	n	-2956633	-0.02	00000000	26484	12	32.5	1292	8719	19.64
1397773842.112	7.315	n	-2956455	0.01	00000000	30135	12	32.4	1292	8719	19.64
1397773842.174	7.308	n	-2956274	-0.01	00000000	27909	12	32.3	1292	8719	19.64
1397773842.237	7.297	n	-2956134	-0.03	00000000	15696	12	32.3	1292	8719	19.64
1397773842.299	7.285	n	-2956013	-0.01	00000000	10159	12	32.4	1292	8719	19.63
1397773842.362	7.276	n	-2955997	0.00	00000000	1549	12	32.5	1292	8719	19.63
1397773842.424	7.263	n	-2955975	0.00	00000000	4834	12	32.3	1292	8719	19.63
1397773842.487	7.254	n	-2955942	0.00	00000000	9987	12	32.3	1292	8719	19.63
1397773842.549	7.240	n	-2955870	-0.03	00000000	13934	12	32.4	1292	8719	19.63
1397773842.612	7.231	n	-2955778	-0.02	00000000	17838	12	32.6	1292	8719	19.63
1397773842.674	7.221	n	-2955645	0.01	00000000	21995	12	32.6	1292	8719	19.63
1397773842.737	7.210	n	-2955500	0.00	00000000	27195	12	32.6	1292	8719	19.63
1397773842.799	7.197	n	-2955325	-0.02	00000000	30234	12	32.2	1292	8719	19.63
1397773842.862	7.183	n	-2955004	-0.02	00000000	32787	12	32.3	1292	8719	19.63
1397773842.924	7.171	n	-2954913	-0.03	00000000	36416	12	32.4	1292	8719	19.63
1397773842.987	7.163	n	-2954683	-0.02	00000000	41327	12	32.3	1292	8719	19.63
1397773843.049	7.150	n	-2954405	-0.01	00000000	49526	12	32.5	1292	8719	19.62
1397773843.112	7.136	n	-2954130	-0.01	00000000	36500	12	32.6	1292	8719	19.62
1397773843.174	7.124	n	-2953891	-0.02	00000000	41550	12	32.6	1292	8719	19.62
1397773843.237	7.112	n	-2953628	-0.02	00000000	42510	12	32.6	1292	8719	19.62
1397773843.299	7.099	n	-2953174	-0.02	00000000	52932	12	32.3	1292	8719	19.61
1397773843.362	7.091	n	-2952980	0.00	00000000	60066	12	32.3	1293	8719	19.61
1397773843.424	7.076	n	-2952597	-0.05	00000000	68540	12	32.3	1292	8719	19.61
1397773843.487	7.066	n	-2952163	-0.02	00000000	61615	12	32.2	1292	8719	19.61
1397773843.549	7.053	n	-2951792	-0.01	00000000	60073	12	32.6	1292	8719	19.60
1397773843.612	7.046	n	-2951174	-0.05	00000000	82767	12	32.4	1292	8719	19.60
1397773843.674	7.034	n	-2950851	-0.03	00000000	78439	12	32.3	1292	8719	19.60
1397773843.737	7.021	n	-2950301	-0.02	00000000	100939	12	32.6	1292	8719	19.59
1397773843.799	7.012	n	-2949689	-0.01	00000000	94889	12	32.6	1292	8719	19.59
1397773843.862	6.999	n	-2949049	-0.03	00000000	108805	12	32.5	1292	8719	19.58
1397773843.924	6.989	n	-2948347	-0.03	00000000	117858	12	32.3	1292	8719	19.58
1397773843.987	6.979	n	-2947174	-0.04	00000000	125468	12	32.2	1292	8719	19.57
1397773844.049	6.965	n	-2946800	0.00	00000000	139281	12	32.4	1292	8719	19.57
1397773844.112	6.954	n	-2945936	-0.02	00000000	127057	12	32.3	1292	8719	19.56
1397773844.174	6.943	n	-2945090	-0.05	00000000	153358	12	32.4	1292	8719	19.56
1397773844.237	6.935	n	-2944123	0.00	00000000	150168	12	32.3	1292	8719	19.55
1397773844.299	6.923	n	-2943174	-0.07	00000000	158529	12	32.6	1292	8719	19.54
1397773844.362	6.916	n	-2942191	-0.01	00000000	171332	12	32.4	1292	8719	19.54
1397773844.424	6.908	n	-2941128	0.00	00000000	173873	12	32.2	1292	8719	19.53
1397773844.487	6.898	n	-2940043	-0.01	00000000	168402	12	32.4	1292	8719	19.52
1397773844.549	6.888	n	-2938980	-0.01	00000000	178978	12	32.6	1292	8719	19.51
1397773844.612	6.881	n	-2937874	0.01	00000000	160280	12	32.2	1292	8719	19.50
1397773844.674	6.873	n	-2936880	-0.01	00000000	166381	12	32.3	1292	8719	19.50
1397773844.737	6.865	n	-2935174	-0.01	00000000	168182	12	32.6	1292	8719	19.49
1397773844.799	6.857	n	-2934759	-0.05	00000000	170310	12	32.5	1292	8719	19.48
1397773844.862	6.852	n	-2933174	-0.02	00000000	176539	12	32.3	1292	8719	19.47
1397773844.924	6.842	n	-2932520	-0.05	00000000	189075	12	32.4	1292	8719	19.47
1397773844.987	6.832	n	-2931174	0.00	00000000	187269	12	32.5	1292	8719	19.46
1397773845.049	6.828	n	-2930185	0.01	00000000	195743	12	32.3	1292	8719	19.45
1397773845.112	6.821	n	-2928983	0.01	00000000	194095	12	32.5	1292	8719	19.44
1397773845.174	6.816	n	-2927174	-0.01	00000000	202357	12	32.5	1292	8719	19.43
1397773845.237	6.810	n	-2926437	0.01	00000000	213907	12	32.4	1292	8719	19.42
1397773845.299	6.803	n	-2925130	-0.04	00000000	215479	12	32.3	1292	8719	19.41
1397773845.362	6.799	n	-2923174	-0.02	00000000	223345	12	32.2	1292	8719	19.40
1397773845.424	6.794	n	-2922336	-0.01	00000000	229087	12	32.4	1292	8719	19.39
1397773845.487	6.787	n	-2920910	0.02	00000000	231859	12	32.2	1292	8719	19.38
1397773845.549	6.784	n	-2919174	-0.02	00000000	227223	12	32.5	1292	8719	19.37
1397773845.612	6.779	n	-2917174	-0.01	00000000	225406	12	32.3	1292	8719	19.36
1397773845.674	6.775	n	-2916665	-0.04	00000000	224293	12	32.3	1292	8719	19.35
1397773845.737	6.771	n	-2915174	-0.02	00000000	220554	12	32.3	1292	8719	19.34
1397773845.799	6.763	n	-2913174	0.03	00000000	215753	12	32.5	1292	8719	19.33
1397773845.862	6.760	n	-2912514	0.01	00000000	223132	12	32.5	1292	8719	19.32
1397773845.924	6.759	n	-2911139	-0.04	00000000	222063	12	32.3	1292	8719	19.31
1397773845.987	6.753	n	-2909174	-0.02	00000000	216116	12	32.4	1292	8719	19.30
